filename,label,keypoints
IMG_0457.jpg,ready,"[[337.8690185546875, 141.90306091308594, 0.9805808663368225], [344.79010009765625, 136.8062286376953, 0.9607796669006348], [332.9876403808594, 135.42787170410156, 0.9657695889472961], [352.806396484375, 143.64254760742188, 0.7605966329574585], [321.16754150390625, 139.45492553710938, 0.7994495630264282], [356.66790771484375, 182.75411987304688, 0.9967169165611267], [301.4504089355469, 178.42312622070312, 0.9981375336647034], [371.2692565917969, 226.96978759765625, 0.9830282926559448], [279.4313659667969, 216.9691162109375, 0.9881186485290527], [394.7066345214844, 273.7335510253906, 0.9706961512565613], [275.76654052734375, 253.43038940429688, 0.9750866889953613], [354.6593017578125, 272.4877014160156, 0.998137891292572], [315.763916015625, 272.67816162109375, 0.9985952377319336], [379.84356689453125, 336.3248291015625, 0.9930243492126465], [314.2217102050781, 336.38427734375, 0.9936468601226807], [410.8561706542969, 396.48406982421875, 0.9778528213500977], [317.8803405761719, 396.0078430175781, 0.9788728952407837]]"
IMG_0449.jpg,ready,"[[362.69464111328125, 138.4443359375, 0.9778460264205933], [370.12249755859375, 132.8053436279297, 0.9571218490600586], [357.172607421875, 131.94454956054688, 0.9617233872413635], [380.01837158203125, 139.292724609375, 0.7652488946914673], [346.9048156738281, 137.16470336914062, 0.8040937185287476], [391.260986328125, 181.18301391601562, 0.9947489500045776], [329.1922607421875, 177.9915771484375, 0.9976761937141418], [407.1898193359375, 227.52899169921875, 0.9683879613876343], [309.2565612792969, 219.95269775390625, 0.9858864545822144], [404.0384521484375, 268.4486999511719, 0.9512761831283569], [295.40118408203125, 263.192138671875, 0.9703872203826904], [370.6098937988281, 271.111083984375, 0.9940868616104126], [333.4320373535156, 269.1624755859375, 0.9960907697677612], [362.2725830078125, 317.1051025390625, 0.9730648398399353], [337.4229736328125, 314.7493591308594, 0.9786291718482971], [361.00091552734375, 369.4158935546875, 0.9115173816680908], [355.995849609375, 366.97039794921875, 0.9245890378952026]]"
IMG_0450.jpg,ready,"[[367.1378479003906, 141.58615112304688, 0.9736210107803345], [374.4722595214844, 136.76754760742188, 0.9542223215103149], [362.329345703125, 134.95529174804688, 0.9427709579467773], [383.204833984375, 143.76205444335938, 0.7934328317642212], [352.66595458984375, 139.06829833984375, 0.7052549123764038], [388.5715637207031, 184.240966796875, 0.9942418336868286], [332.629638671875, 176.48388671875, 0.9956294298171997], [390.37237548828125, 239.990234375, 0.972357988357544], [303.1134338378906, 220.67828369140625, 0.9715834856033325], [390.3106384277344, 283.6168518066406, 0.9534711837768555], [286.1951599121094, 260.83660888671875, 0.9493086934089661], [363.2633972167969, 267.5702819824219, 0.9919353723526001], [329.5281677246094, 264.794921875, 0.992817223072052], [372.96881103515625, 331.6220397949219, 0.9666236042976379], [360.9756164550781, 329.593017578125, 0.9652814865112305], [355.1949768066406, 404.2392578125, 0.8803699016571045], [359.7840881347656, 401.1356201171875, 0.8752816915512085]]"
IMG_0459.jpg,ready,"[[356.3798828125, 140.8900909423828, 0.9680336713790894], [364.32379150390625, 136.48446655273438, 0.9164127111434937], [350.4444274902344, 134.4375, 0.931429386138916], [373.8470458984375, 143.2337646484375, 0.7385141253471375], [338.7409362792969, 137.9253387451172, 0.7907382249832153], [384.9858093261719, 183.4683837890625, 0.988910436630249], [321.9676818847656, 177.40106201171875, 0.9919359683990479], [390.1783447265625, 232.4775390625, 0.9417586326599121], [314.9143981933594, 225.47930908203125, 0.9569642543792725], [396.2845153808594, 280.3737487792969, 0.8915913701057434], [304.2901916503906, 261.8741149902344, 0.9134156703948975], [374.8555603027344, 271.6275329589844, 0.9833947420120239], [334.7173156738281, 265.47235107421875, 0.9851199388504028], [363.90179443359375, 327.64044189453125, 0.9498440027236938], [320.87237548828125, 295.84521484375, 0.9543676972389221], [387.70196533203125, 388.61114501953125, 0.8681840300559998], [364.0760498046875, 338.30670166015625, 0.881364107131958]]"
IMG_0466.jpg,ready,"[[335.0912170410156, 144.04835510253906, 0.9690933227539062], [341.3721618652344, 139.78488159179688, 0.9032402038574219], [327.4965515136719, 138.57379150390625, 0.9369962811470032], [350.25335693359375, 147.96389770507812, 0.6626721024513245], [316.61834716796875, 146.59417724609375, 0.7863446474075317], [356.948486328125, 188.6165771484375, 0.9847021698951721], [312.2007141113281, 188.96054077148438, 0.9913382530212402], [380.24078369140625, 227.30477905273438, 0.9347045421600342], [299.61859130859375, 236.30169677734375, 0.9702519178390503], [411.6827392578125, 252.25799560546875, 0.9148861169815063], [321.35552978515625, 266.14288330078125, 0.9544689059257507], [355.0386047363281, 263.65814208984375, 0.9835771322250366], [329.487060546875, 265.8797607421875, 0.9877601861953735], [364.6624755859375, 341.11328125, 0.9557301998138428], [357.7291259765625, 349.0948791503906, 0.9692758321762085], [323.8987121582031, 400.32177734375, 0.8643421530723572], [329.4206848144531, 414.8037109375, 0.8909409046173096]]"
IMG_0467.jpg,ready,"[[326.61553955078125, 135.5929718017578, 0.9732347726821899], [333.2943115234375, 130.33787536621094, 0.9166929721832275], [318.9446716308594, 130.67469787597656, 0.9393763542175293], [342.0003662109375, 136.91656494140625, 0.7128820419311523], [307.2975158691406, 137.2289581298828, 0.8237987756729126], [347.048828125, 173.64544677734375, 0.993431806564331], [298.4887390136719, 177.20187377929688, 0.9949295520782471], [381.6333312988281, 209.86557006835938, 0.9662426114082336], [281.71258544921875, 221.06561279296875, 0.9757558107376099], [417.5196838378906, 238.75473022460938, 0.9357695579528809], [269.7090759277344, 261.2109680175781, 0.9520773887634277], [345.801025390625, 258.4244689941406, 0.9961438775062561], [314.9826965332031, 264.0080261230469, 0.996395468711853], [373.8868408203125, 320.32733154296875, 0.990093469619751], [342.4971008300781, 332.429443359375, 0.991926908493042], [377.1618957519531, 389.5059814453125, 0.9649264812469482], [345.87066650390625, 407.42474365234375, 0.970373272895813]]"
IMG_0468.jpg,ready,"[[317.2167663574219, 144.7177734375, 0.9763355255126953], [324.09954833984375, 139.26480102539062, 0.9162015318870544], [308.74493408203125, 138.99423217773438, 0.9507057666778564], [333.48382568359375, 145.2349395751953, 0.6925480365753174], [296.3564453125, 145.08834838867188, 0.8522825837135315], [341.0887145996094, 183.54452514648438, 0.9924004673957825], [288.9306335449219, 189.03060913085938, 0.9965166449546814], [365.21185302734375, 214.82623291015625, 0.9582856893539429], [258.6421203613281, 233.81256103515625, 0.9844942092895508], [395.2885437011719, 227.39944458007812, 0.9296786189079285], [225.138916015625, 262.40863037109375, 0.9675093293190002], [341.1890869140625, 277.3466796875, 0.9960554838180542], [309.1315002441406, 281.1650695800781, 0.997218132019043], [351.057373046875, 349.9413146972656, 0.9882075786590576], [319.99102783203125, 356.08905029296875, 0.992484986782074], [332.0387268066406, 411.2337646484375, 0.9547333717346191], [306.5641784667969, 422.3465881347656, 0.967299222946167]]"
IMG_0472.jpg,ready,"[[329.311767578125, 131.821533203125, 0.9771585464477539], [335.293212890625, 127.50529479980469, 0.9108313918113708], [321.1489562988281, 126.62696838378906, 0.9560503959655762], [342.5062561035156, 134.81707763671875, 0.6634359955787659], [307.18011474609375, 133.64288330078125, 0.8631025552749634], [352.19012451171875, 175.50814819335938, 0.9927999973297119], [295.5192565917969, 174.5406951904297, 0.9962652921676636], [388.19415283203125, 201.06106567382812, 0.958991289138794], [271.2245788574219, 209.9539794921875, 0.9842742085456848], [430.4871520996094, 200.77883911132812, 0.9303165674209595], [252.39208984375, 242.51318359375, 0.9659302234649658], [341.5579528808594, 271.80902099609375, 0.9966844320297241], [306.68804931640625, 271.9059753417969, 0.9976204633712769], [348.1761169433594, 348.6890869140625, 0.9900605082511902], [310.99371337890625, 349.2439880371094, 0.993327260017395], [336.29437255859375, 415.844482421875, 0.9612672328948975], [296.7269592285156, 421.9582214355469, 0.9700451493263245]]"
IMG_0475.jpg,ready,"[[321.9178161621094, 118.11296081542969, 0.975388765335083], [329.0376892089844, 112.2711181640625, 0.9189839363098145], [314.3411865234375, 112.94232177734375, 0.9420485496520996], [338.7725830078125, 118.92831420898438, 0.7236301898956299], [303.6095275878906, 119.93240356445312, 0.8288209438323975], [345.2071533203125, 160.4990997314453, 0.9943923950195312], [293.6517639160156, 163.92323303222656, 0.9961656928062439], [377.7298583984375, 205.31005859375, 0.9706560969352722], [272.75909423828125, 211.92132568359375, 0.9817699193954468], [404.9189453125, 242.77456665039062, 0.943983793258667], [252.71739196777344, 255.22076416015625, 0.9625529050827026], [341.18017578125, 250.071044921875, 0.9973435401916504], [308.3409423828125, 255.43258666992188, 0.9976798892021179], [369.1090087890625, 311.712158203125, 0.9935676455497742], [331.5989074707031, 325.7496337890625, 0.995086669921875], [375.28558349609375, 382.34271240234375, 0.9771999716758728], [335.0505676269531, 405.3491516113281, 0.9815337061882019]]"
IMG_0477.jpg,ready,"[[315.35028076171875, 127.53221130371094, 0.9733743071556091], [325.77398681640625, 120.39784240722656, 0.8951150178909302], [310.1709289550781, 122.62837219238281, 0.9646301865577698], [335.6602783203125, 125.11181640625, 0.5341066718101501], [296.03594970703125, 125.70701599121094, 0.8652138710021973], [325.6561279296875, 158.47418212890625, 0.9738172292709351], [284.8555908203125, 168.9618377685547, 0.9942691326141357], [355.473388671875, 200.064208984375, 0.8848724961280823], [280.6103820800781, 208.05780029296875, 0.9826610088348389], [354.2200622558594, 232.67169189453125, 0.8624309301376343], [306.8336181640625, 243.49462890625, 0.9660407304763794], [341.59698486328125, 243.99591064453125, 0.9917352199554443], [305.0396728515625, 261.0108337402344, 0.9959143400192261], [382.3492431640625, 237.27587890625, 0.9878305196762085], [296.7249755859375, 300.221435546875, 0.9945739507675171], [427.7299499511719, 286.64849853515625, 0.9789736270904541], [312.6956481933594, 388.4372863769531, 0.987190842628479]]"
IMG_0478.jpg,ready,"[[324.2362976074219, 151.75042724609375, 0.9747262001037598], [331.1025085449219, 146.99313354492188, 0.8942481279373169], [318.0863952636719, 146.83827209472656, 0.9589911103248596], [338.72064208984375, 153.45712280273438, 0.6153738498687744], [307.4495849609375, 151.81536865234375, 0.8773529529571533], [346.05743408203125, 190.64495849609375, 0.9862607717514038], [299.9363708496094, 194.46759033203125, 0.9947382807731628], [396.6910400390625, 204.78350830078125, 0.9226750731468201], [318.7224426269531, 236.22113037109375, 0.980631947517395], [431.9649353027344, 191.93994140625, 0.8955035209655762], [367.8395080566406, 265.1593017578125, 0.961113452911377], [332.6514587402344, 279.5191345214844, 0.985950767993927], [303.98956298828125, 282.2099609375, 0.9913004040718079], [324.2718505859375, 343.762451171875, 0.9533190727233887], [309.3748779296875, 355.4693603515625, 0.9730874300003052], [313.6993713378906, 401.5876770019531, 0.8410865068435669], [311.18316650390625, 424.2572021484375, 0.8823502659797668]]"
IMG_0479.jpg,ready,"[[330.4393005371094, 133.47674560546875, 0.9671676158905029], [337.47784423828125, 127.26785278320312, 0.8398054838180542], [324.7796630859375, 129.1536865234375, 0.9653557538986206], [342.14312744140625, 133.5955047607422, 0.43452152609825134], [309.0352478027344, 134.64453125, 0.9094465970993042], [335.063232421875, 171.2398681640625, 0.9738632440567017], [295.5059509277344, 177.400390625, 0.9959845542907715], [353.6075134277344, 224.31402587890625, 0.8605250120162964], [300.6192321777344, 227.76443481445312, 0.9879004955291748], [354.6170654296875, 263.6916198730469, 0.8060086965560913], [324.1464538574219, 271.9803466796875, 0.9685601592063904], [349.0719909667969, 252.36886596679688, 0.994314432144165], [313.3088073730469, 265.04388427734375, 0.9977762699127197], [400.7997741699219, 279.4137268066406, 0.9909994602203369], [310.7578125, 324.6663818359375, 0.9967988133430481], [442.6137390136719, 335.44512939453125, 0.9832424521446228], [315.322509765625, 412.3692321777344, 0.9911137819290161]]"
IMG_0487.jpg,ready,"[[331.04022216796875, 116.78025817871094, 0.9630782604217529], [339.1142272949219, 112.76541137695312, 0.9132078289985657], [325.25689697265625, 113.42939758300781, 0.8945374488830566], [350.1319580078125, 120.828369140625, 0.7563214302062988], [317.2434387207031, 121.11123657226562, 0.652147650718689], [354.1412353515625, 152.82412719726562, 0.9927476644515991], [308.4417419433594, 152.46197509765625, 0.9874189496040344], [384.0437927246094, 148.96482849121094, 0.9772994518280029], [283.66693115234375, 141.61846923828125, 0.9541743993759155], [395.85675048828125, 107.76089477539062, 0.9618169069290161], [288.2814025878906, 103.80548095703125, 0.9377347230911255], [351.7647705078125, 242.79510498046875, 0.9956371784210205], [322.2653503417969, 247.30935668945312, 0.9941486120223999], [350.8250427246094, 296.451171875, 0.9889892339706421], [325.2248229980469, 319.44732666015625, 0.9861222505569458], [366.3108825683594, 369.15509033203125, 0.9548185467720032], [339.89666748046875, 406.76806640625, 0.9472523331642151]]"
IMG_0499.jpg,ready,"[[341.4591064453125, 140.74893188476562, 0.9734646081924438], [349.1245422363281, 136.25344848632812, 0.9382132291793823], [335.1479187011719, 137.826416015625, 0.9158142805099487], [359.75823974609375, 143.72523498535156, 0.8073809742927551], [327.0047912597656, 145.6089630126953, 0.6867367029190063], [368.81988525390625, 176.06365966796875, 0.9944714307785034], [318.3265380859375, 176.11749267578125, 0.9888696074485779], [410.46258544921875, 159.84982299804688, 0.9798862338066101], [293.0791931152344, 157.27285766601562, 0.9474642276763916], [443.47943115234375, 127.44415283203125, 0.9617015719413757], [293.2794494628906, 126.19374084472656, 0.9226518869400024], [359.93072509765625, 265.15802001953125, 0.9927568435668945], [331.0361022949219, 266.4331359863281, 0.9892793893814087], [328.59320068359375, 342.0096435546875, 0.9760768413543701], [321.2659606933594, 347.6807861328125, 0.9656747579574585], [356.1994934082031, 414.667236328125, 0.8876209855079651], [356.95196533203125, 418.8182373046875, 0.8621153831481934]]"
IMG_0502.jpg,ready,"[[347.937255859375, 139.39913940429688, 0.9664782285690308], [354.23699951171875, 135.73660278320312, 0.91927170753479], [340.76910400390625, 133.8760986328125, 0.9187546372413635], [366.2602844238281, 140.35743713378906, 0.7687708735466003], [333.79583740234375, 138.39488220214844, 0.7481287121772766], [377.32666015625, 175.5596923828125, 0.9926682710647583], [325.365478515625, 162.93655395507812, 0.992587685585022], [394.3841247558594, 189.98910522460938, 0.9675768613815308], [276.2528991699219, 165.83033752441406, 0.9705532789230347], [399.15655517578125, 144.53318786621094, 0.9503376483917236], [240.1070556640625, 152.61082458496094, 0.9551582336425781], [353.4787902832031, 258.53961181640625, 0.9957661628723145], [325.21923828125, 252.00064086914062, 0.9958472847938538], [360.65570068359375, 339.5401611328125, 0.9855793714523315], [354.6910400390625, 331.0037536621094, 0.9869688153266907], [328.58502197265625, 405.2123107910156, 0.9327903985977173], [332.59234619140625, 401.91522216796875, 0.9380841255187988]]"
IMG_0503.jpg,ready,"[[344.22998046875, 148.07138061523438, 0.963851273059845], [349.4364929199219, 145.41502380371094, 0.9021853804588318], [336.81488037109375, 143.42889404296875, 0.929046630859375], [357.380126953125, 151.9878692626953, 0.6953269243240356], [326.9981384277344, 150.06777954101562, 0.7922587394714355], [365.33721923828125, 181.3123779296875, 0.9879263639450073], [318.7624816894531, 178.64431762695312, 0.991611123085022], [386.70751953125, 174.45509338378906, 0.9495710134506226], [279.5062561035156, 175.5884552001953, 0.9707555174827576], [399.30010986328125, 142.6287384033203, 0.9317969083786011], [255.80490112304688, 154.82632446289062, 0.9568203091621399], [353.8036804199219, 266.2722473144531, 0.9930224418640137], [327.6785583496094, 265.0963439941406, 0.9942065477371216], [370.5506896972656, 338.8779296875, 0.9754776954650879], [358.8714599609375, 337.21722412109375, 0.981155276298523], [327.54840087890625, 405.2576904296875, 0.8983447551727295], [329.26849365234375, 407.58380126953125, 0.9140149354934692]]"
IMG_0504.jpg,ready,"[[337.64569091796875, 112.11222839355469, 0.9660111665725708], [343.66650390625, 108.35691833496094, 0.8835655450820923], [330.4153137207031, 108.06867980957031, 0.9206821918487549], [352.83917236328125, 116.70039367675781, 0.6520728468894958], [321.0206298828125, 116.80072021484375, 0.763992428779602], [363.29803466796875, 149.6005401611328, 0.9907428622245789], [311.4215393066406, 147.86495971679688, 0.9941110014915466], [390.5443115234375, 142.1175079345703, 0.9645127058029175], [276.0501708984375, 138.49075317382812, 0.9809748530387878], [402.1812744140625, 98.53195190429688, 0.9426525831222534], [257.6925964355469, 99.42665100097656, 0.9659430384635925], [355.57745361328125, 243.56790161132812, 0.9954153895378113], [323.6766052246094, 243.53897094726562, 0.9963161945343018], [361.7391357421875, 321.940673828125, 0.988442599773407], [340.4678039550781, 324.5664367675781, 0.9913296103477478], [344.8619689941406, 398.2604064941406, 0.9521417021751404], [331.4525146484375, 405.9695739746094, 0.9608129262924194]]"
IMG_0505.jpg,ready,"[[331.68243408203125, 140.86422729492188, 0.975287139415741], [340.1578369140625, 137.52752685546875, 0.9377516508102417], [325.2395324707031, 136.38232421875, 0.9238188862800598], [352.247802734375, 145.80618286132812, 0.7986117005348206], [317.0401306152344, 143.029052734375, 0.7033092379570007], [360.2607421875, 177.48553466796875, 0.994979739189148], [306.9891357421875, 174.12942504882812, 0.9915115833282471], [390.15594482421875, 155.0567169189453, 0.9817532300949097], [280.1221923828125, 151.80601501464844, 0.9646066427230835], [412.3816833496094, 101.26109313964844, 0.9627760648727417], [269.8199462890625, 103.93594360351562, 0.941839337348938], [349.9129333496094, 277.24310302734375, 0.9957875609397888], [315.63934326171875, 276.2346496582031, 0.9944229125976562], [349.0604248046875, 353.0740966796875, 0.9851166009902954], [314.23541259765625, 353.2557678222656, 0.9814853668212891], [351.11480712890625, 409.94091796875, 0.9302037954330444], [319.0696716308594, 412.7434387207031, 0.9210062026977539]]"
IMG_0507.jpg,ready,"[[340.1139831542969, 138.37167358398438, 0.9512428045272827], [346.54193115234375, 135.66455078125, 0.8976129293441772], [333.797607421875, 136.0594940185547, 0.8698903322219849], [354.6562805175781, 145.2540283203125, 0.7559470534324646], [324.5442199707031, 145.56301879882812, 0.6531246304512024], [364.9893798828125, 177.94757080078125, 0.9924554228782654], [314.7162780761719, 173.87796020507812, 0.9851529598236084], [409.725830078125, 178.98703002929688, 0.9750865697860718], [295.4296569824219, 165.581298828125, 0.9436042308807373], [456.04779052734375, 165.28404235839844, 0.9592409133911133], [295.5470275878906, 141.0960235595703, 0.926040768623352], [349.84722900390625, 262.974853515625, 0.9955113530158997], [322.01373291015625, 262.526123046875, 0.993644118309021], [327.6407775878906, 336.0450439453125, 0.9845510721206665], [317.0723571777344, 342.5877380371094, 0.9794341921806335], [335.0940246582031, 406.9388122558594, 0.9274481534957886], [332.53875732421875, 416.8736267089844, 0.9128148555755615]]"
IMG_0508.jpg,ready,"[[343.68121337890625, 127.6993408203125, 0.9780429005622864], [351.9954528808594, 122.82614135742188, 0.931778073310852], [337.77685546875, 121.95474243164062, 0.9391930103302002], [362.756591796875, 132.16552734375, 0.7573482394218445], [328.5173645019531, 129.67041015625, 0.7558724880218506], [372.6018371582031, 172.09007263183594, 0.9946074485778809], [315.30096435546875, 169.57583618164062, 0.9931342601776123], [406.56463623046875, 192.82354736328125, 0.9769958257675171], [290.2744140625, 192.22711181640625, 0.9726983904838562], [431.0627746582031, 181.90362548828125, 0.95607990026474], [282.07513427734375, 187.0064697265625, 0.9537709951400757], [362.27679443359375, 265.31268310546875, 0.9957094788551331], [323.6896667480469, 265.3524475097656, 0.9954297542572021], [377.8558349609375, 345.5802917480469, 0.9886968731880188], [332.1981506347656, 345.521240234375, 0.9886469841003418], [388.8946838378906, 417.94549560546875, 0.9540936946868896], [337.4422607421875, 420.5543212890625, 0.9548267722129822]]"
IMG_0509.jpg,ready,"[[368.0494384765625, 125.14239501953125, 0.9648712277412415], [374.9257507324219, 123.41033935546875, 0.8986785411834717], [361.50732421875, 122.44183349609375, 0.9181472063064575], [384.94842529296875, 133.69854736328125, 0.7188909649848938], [353.34381103515625, 132.71861267089844, 0.7499903440475464], [399.0545349121094, 162.61529541015625, 0.991263747215271], [340.31549072265625, 160.44383239746094, 0.9938065409660339], [434.9320983886719, 150.11256408691406, 0.9687387943267822], [297.78216552734375, 146.52166748046875, 0.9810472726821899], [466.7806396484375, 117.74345397949219, 0.9531421661376953], [263.970458984375, 113.27273559570312, 0.9676821231842041], [384.9017639160156, 261.91302490234375, 0.99699866771698], [348.3800964355469, 260.1080322265625, 0.997543454170227], [376.9833984375, 339.837646484375, 0.9884218573570251], [338.82281494140625, 339.38116455078125, 0.990673840045929], [366.614501953125, 407.37060546875, 0.9433935880661011], [331.6007080078125, 412.6068420410156, 0.9501821994781494]]"
IMG_0510.jpg,ready,"[[317.9332275390625, 116.50460815429688, 0.9765863418579102], [326.1977233886719, 111.24964904785156, 0.9240147471427917], [311.3591003417969, 112.45561218261719, 0.9398261308670044], [339.66253662109375, 116.89077758789062, 0.7342453002929688], [303.1487121582031, 119.15129089355469, 0.7631708383560181], [349.59576416015625, 146.9517059326172, 0.9944348335266113], [293.08758544921875, 153.13351440429688, 0.9959072470664978], [399.0828552246094, 142.37242126464844, 0.9805259704589844], [241.52212524414062, 142.84547424316406, 0.987533450126648], [432.26220703125, 122.76216125488281, 0.9667257070541382], [205.37904357910156, 116.64926147460938, 0.9777538776397705], [360.24951171875, 238.98236083984375, 0.9986152648925781], [320.5995788574219, 249.00714111328125, 0.9988139867782593], [402.82989501953125, 280.715576171875, 0.99650639295578], [327.1800231933594, 316.7442626953125, 0.9972883462905884], [420.40673828125, 338.18560791015625, 0.9865256547927856], [317.4893493652344, 398.5657043457031, 0.9884870648384094]]"
IMG_0511.jpg,ready,"[[360.40771484375, 143.97653198242188, 0.9747020602226257], [367.6767883300781, 140.223876953125, 0.9489257335662842], [354.1944885253906, 139.64999389648438, 0.9143920540809631], [380.2528991699219, 147.9991455078125, 0.8454239964485168], [348.9038391113281, 147.88836669921875, 0.6630699634552002], [397.5905456542969, 178.71817016601562, 0.9946287870407104], [333.6622009277344, 178.857666015625, 0.9889552593231201], [430.00897216796875, 162.2705535888672, 0.978836178779602], [277.6280517578125, 170.0550537109375, 0.942040205001831], [454.5611877441406, 139.78138732910156, 0.9567618370056152], [244.31846618652344, 145.88272094726562, 0.9126803874969482], [374.75518798828125, 263.91259765625, 0.9909365773200989], [339.0551452636719, 260.52587890625, 0.9863338470458984], [360.78594970703125, 333.6294250488281, 0.96876460313797], [340.58331298828125, 317.8194580078125, 0.9550080895423889], [352.7249450683594, 409.57623291015625, 0.8632779121398926], [347.2947998046875, 382.0787658691406, 0.8368772864341736]]"
IMG_0514.jpg,ready,"[[458.52154541015625, 142.67066955566406, 0.9757260680198669], [465.1551513671875, 136.0087890625, 0.9306773543357849], [452.1907958984375, 136.4302520751953, 0.9323192834854126], [475.16583251953125, 141.92385864257812, 0.7393393516540527], [442.3836364746094, 142.59182739257812, 0.7236521244049072], [495.3832092285156, 181.719482421875, 0.9938679337501526], [418.4811096191406, 182.006591796875, 0.9931331872940063], [514.8606567382812, 223.24124145507812, 0.9810160994529724], [391.2423400878906, 221.2005615234375, 0.9776811599731445], [497.4833068847656, 250.4361572265625, 0.9655365347862244], [410.23162841796875, 249.77130126953125, 0.9625201225280762], [481.5732421875, 281.6019287109375, 0.9968537092208862], [425.2456359863281, 282.1753234863281, 0.9966769218444824], [509.74420166015625, 348.9301452636719, 0.9894084334373474], [403.4363098144531, 350.62188720703125, 0.9893054962158203], [529.115478515625, 418.07611083984375, 0.9606338739395142], [384.7491760253906, 419.149169921875, 0.9606210589408875]]"
IMG_0515.jpg,ready,"[[482.00537109375, 126.95869445800781, 0.9559779763221741], [483.8634033203125, 119.50382995605469, 0.7710450887680054], [473.06915283203125, 121.63485717773438, 0.9483471512794495], [482.1044006347656, 126.79043579101562, 0.31297338008880615], [455.5691223144531, 132.09564208984375, 0.8770025968551636], [486.63427734375, 169.8867950439453, 0.958409309387207], [441.67462158203125, 171.6378936767578, 0.9937622547149658], [487.743408203125, 214.76144409179688, 0.8447242379188538], [444.2107238769531, 216.30731201171875, 0.9867510199546814], [484.4246826171875, 181.20660400390625, 0.8063868284225464], [467.5583190917969, 186.48977661132812, 0.9682455062866211], [472.6912841796875, 266.4307861328125, 0.9861547946929932], [433.9710388183594, 266.874755859375, 0.9946600198745728], [491.525634765625, 338.1811828613281, 0.9710125923156738], [408.94903564453125, 338.489990234375, 0.9890140295028687], [496.05963134765625, 410.1700439453125, 0.9313703775405884], [368.9461669921875, 410.37908935546875, 0.9622220396995544]]"
IMG_0516.jpg,slide,"[[539.2324829101562, 315.5202941894531, 0.9343650341033936], [542.2033081054688, 308.54205322265625, 0.6814797520637512], [534.6064453125, 309.2153625488281, 0.9464003443717957], [539.1473388671875, 299.5894775390625, 0.2621363699436188], [516.5711059570312, 302.39617919921875, 0.9017501473426819], [516.7505493164062, 305.3980712890625, 0.9481074810028076], [489.1910400390625, 315.944091796875, 0.994234025478363], [496.7193908691406, 336.5216064453125, 0.8148949146270752], [487.8670959472656, 371.7141418457031, 0.9893119931221008], [507.79522705078125, 332.9648132324219, 0.7519748210906982], [511.287109375, 365.5391845703125, 0.9657226204872131], [450.72821044921875, 332.7060852050781, 0.9887633323669434], [419.33233642578125, 334.636962890625, 0.9959134459495544], [500.9246520996094, 389.9913330078125, 0.9648786783218384], [386.8608703613281, 395.4215393066406, 0.9878538846969604], [479.6192321777344, 399.6204833984375, 0.9262779951095581], [305.5194091796875, 412.4554443359375, 0.9601258039474487]]"
IMG_0517.jpg,weaving,"[[372.7280578613281, 383.6687927246094, 0.8795614242553711], [373.5072021484375, 375.47314453125, 0.7573843598365784], [364.22003173828125, 382.0706787109375, 0.8099640607833862], [385.55377197265625, 354.98968505859375, 0.4864235818386078], [351.64715576171875, 371.7467041015625, 0.5723756551742554], [404.9046630859375, 333.8223876953125, 0.9487419128417969], [341.069091796875, 350.5252685546875, 0.9653844833374023], [444.29833984375, 340.73095703125, 0.9032831788063049], [302.321044921875, 367.712646484375, 0.9367767572402954], [472.6470642089844, 385.703369140625, 0.8798648715019226], [291.17999267578125, 420.7547607421875, 0.9097941517829895], [405.40655517578125, 308.9290771484375, 0.9629940986633301], [362.59197998046875, 318.9110107421875, 0.9689472913742065], [442.7785339355469, 373.56060791015625, 0.9042165279388428], [376.07513427734375, 381.80029296875, 0.9167681932449341], [488.83935546875, 410.8699645996094, 0.7878201007843018], [395.3847351074219, 410.45587158203125, 0.8050044775009155]]"
IMG_0518.jpg,weaving,"[[376.85540771484375, 380.8159484863281, 0.7691051959991455], [376.55517578125, 373.2037353515625, 0.5312729477882385], [369.51055908203125, 379.8331298828125, 0.6909898519515991], [384.92010498046875, 353.32757568359375, 0.3113163709640503], [356.718505859375, 369.7420349121094, 0.5357884168624878], [401.2264404296875, 331.4021911621094, 0.9143468141555786], [341.23101806640625, 348.0022888183594, 0.9606369137763977], [440.77862548828125, 336.4146728515625, 0.8575588464736938], [303.8836975097656, 363.9865417480469, 0.9417091012001038], [472.21337890625, 380.7987060546875, 0.8353289365768433], [292.4850769042969, 419.53985595703125, 0.9116967916488647], [401.4025573730469, 313.6626281738281, 0.9558371305465698], [364.3620910644531, 324.6946716308594, 0.9691175818443298], [438.4229736328125, 368.3003234863281, 0.9003919363021851], [399.1077575683594, 375.7854919433594, 0.9274342060089111], [486.36090087890625, 411.27191162109375, 0.7992768287658691], [439.8596496582031, 409.63916015625, 0.8343057632446289]]"
